Student ID,School ID,Condition,Preference Rank
118,3,noisy,2
118,4,noisy,3
118,2,noisy,4
118,1,noisy,5
119,3,noisy,1
119,0,noisy,2
119,4,noisy,3
119,1,noisy,4
119,2,noisy,5
120,3,noisy,1
120,0,noisy,2
120,4,noisy,3
120,2,noisy,4
120,1,noisy,5
121,3,noisy,1
121,0,noisy,2
121,4,noisy,3
121,1,noisy,4
121,2,noisy,5
122,1,noisy,1
122,0,noisy,2
122,4,noisy,3
122,3,noisy,4
122,2,noisy,5
123,3,noisy,1
123,0,noisy,2
123,4,noisy,3
123,1,noisy,4
123,2,noisy,5
124,2,noisy,1
124,0,noisy,2
124,4,noisy,3
124,1,noisy,4
124,3,noisy,5
125,3,noisy,1
125,0,noisy,2
125,4,noisy,3
125,2,noisy,4
125,1,noisy,5
126,3,noisy,1
126,0,noisy,2
126,4,noisy,3
126,2,noisy,4
126,1,noisy,5
127,2,noisy,1
127,4,noisy,2
127,0,noisy,3
127,1,noisy,4
127,3,noisy,5
128,2,noisy,1
128,0,noisy,2
128,4,noisy,3
128,3,noisy,4
128,1,noisy,5
129,2,noisy,1
129,0,noisy,2
129,4,noisy,3
129,1,noisy,4
129,3,noisy,5
130,3,noisy,1
130,4,noisy,2
130,0,noisy,3
130,2,noisy,4
130,1,noisy,5
131,0,noisy,1
131,3,noisy,2
131,1,noisy,3
131,4,noisy,4
131,2,noisy,5
132,0,noisy,1
132,3,noisy,2
132,4,noisy,3
132,1,noisy,4
132,2,noisy,5
133,2,noisy,1
133,4,noisy,2
133,0,noisy,3
133,1,noisy,4
133,3,noisy,5
134,3,noisy,1
134,0,noisy,2
134,4,noisy,3
134,1,noisy,4
134,2,noisy,5
135,0,noisy,1
135,4,noisy,2
135,2,noisy,3
135,1,noisy,4
135,3,noisy,5
136,3,noisy,1
136,0,noisy,2
136,4,noisy,3
136,1,noisy,4
136,2,noisy,5
137,4,noisy,1
137,0,noisy,2
137,2,noisy,3
137,3,noisy,4
137,1,noisy,5
138,1,noisy,1
138,3,noisy,2
138,0,noisy,3
138,4,noisy,4
138,2,noisy,5
139,3,noisy,1
139,0,noisy,2
139,4,noisy,3
139,2,noisy,4
139,1,noisy,5
140,1,noisy,1
140,0,noisy,2
140,2,noisy,3
140,4,noisy,4
140,3,noisy,5
141,3,noisy,1
141,0,noisy,2
141,4,noisy,3
141,2,noisy,4
141,1,noisy,5
142,1,noisy,1
142,3,noisy,2
142,0,noisy,3
142,4,noisy,4
142,2,noisy,5
143,4,noisy,1
143,0,noisy,2
143,2,noisy,3
143,1,noisy,4
143,3,noisy,5
144,3,noisy,1
144,0,noisy,2
144,1,noisy,3
144,4,noisy,4
144,2,noisy,5
145,3,noisy,1
145,1,noisy,2
145,0,noisy,3
145,4,noisy,4
145,2,noisy,5
146,3,noisy,1
146,4,noisy,2
146,0,noisy,3
146,2,noisy,4
146,1,noisy,5
147,4,noisy,1
147,2,noisy,2
147,0,noisy,3
147,3,noisy,4
147,1,noisy,5
148,1,noisy,1
148,0,noisy,2
148,2,noisy,3
148,4,noisy,4
148,3,noisy,5
149,1,noisy,1
149,0,noisy,2
149,3,noisy,3
149,4,noisy,4
149,2,noisy,5
150,2,noisy,1
150,4,noisy,2
150,0,noisy,3
150,1,noisy,4
150,3,noisy,5
151,0,noisy,1
151,3,noisy,2
151,1,noisy,3
151,4,noisy,4
151,2,noisy,5
152,3,noisy,1
152,4,noisy,2
152,0,noisy,3
152,2,noisy,4
152,1,noisy,5
153,3,noisy,1
153,4,noisy,2
153,0,noisy,3
153,2,noisy,4
153,1,noisy,5
154,4,noisy,1
154,0,noisy,2
154,3,noisy,3
154,1,noisy,4
154,2,noisy,5
155,3,noisy,1
155,0,noisy,2
155,4,noisy,3
155,2,noisy,4
155,1,noisy,5
156,3,noisy,1
156,0,noisy,2
156,4,noisy,3
156,2,noisy,4
156,1,noisy,5
157,3,noisy,1
157,4,noisy,2
157,0,noisy,3
157,2,noisy,4
157,1,noisy,5
158,4,noisy,1
158,0,noisy,2
158,2,noisy,3
158,1,noisy,4
158,3,noisy,5
159,0,noisy,1
159,2,noisy,2
159,4,noisy,3
159,1,noisy,4
159,3,noisy,5
160,3,noisy,1
160,0,noisy,2
160,4,noisy,3
160,2,noisy,4
160,1,noisy,5
161,1,noisy,1
161,2,noisy,2
161,0,noisy,3
161,4,noisy,4
161,3,noisy,5
162,4,noisy,1
162,2,noisy,2
162,0,noisy,3
162,1,noisy,4
162,3,noisy,5
163,4,noisy,1
163,0,noisy,2
163,2,noisy,3
163,1,noisy,4
163,3,noisy,5
164,3,noisy,1
164,0,noisy,2
164,4,noisy,3
164,2,noisy,4
164,1,noisy,5
165,3,noisy,1
165,0,noisy,2
165,4,noisy,3
165,1,noisy,4
165,2,noisy,5
166,3,noisy,1
166,4,noisy,2
166,0,noisy,3
166,2,noisy,4
166,1,noisy,5
167,2,noisy,1
167,0,noisy,2
167,1,noisy,3
167,4,noisy,4
167,3,noisy,5
168,2,noisy,1
168,0,noisy,2
168,4,noisy,3
168,1,noisy,4
168,3,noisy,5
169,1,noisy,1
169,0,noisy,2
169,2,noisy,3
169,4,noisy,4
169,3,noisy,5
170,3,noisy,1
170,0,noisy,2
170,4,noisy,3
170,1,noisy,4
170,2,noisy,5
171,4,noisy,1
171,0,noisy,2
171,2,noisy,3
171,1,noisy,4
171,3,noisy,5
172,1,noisy,1
172,0,noisy,2
172,4,noisy,3
172,2,noisy,4
172,3,noisy,5
173,3,noisy,1
173,0,noisy,2
173,4,noisy,3
173,1,noisy,4
173,2,noisy,5
174,3,noisy,1
174,4,noisy,2
174,0,noisy,3
174,2,noisy,4
174,1,noisy,5
175,1,noisy,1
175,0,noisy,2
175,4,noisy,3
175,2,noisy,4
175,3,noisy,5
176,3,noisy,1
176,0,noisy,2
176,4,noisy,3
176,1,noisy,4
176,2,noisy,5
177,3,noisy,1
177,4,noisy,2
177,0,noisy,3
177,2,noisy,4
177,1,noisy,5
178,2,noisy,1
178,0,noisy,2
178,4,noisy,3
178,3,noisy,4
178,1,noisy,5
179,3,noisy,1
179,0,noisy,2
179,4,noisy,3
179,2,noisy,4
179,1,noisy,5
180,1,noisy,1
180,0,noisy,2
180,2,noisy,3
180,4,noisy,4
180,3,noisy,5
181,3,noisy,1
181,0,noisy,2
181,4,noisy,3
181,1,noisy,4
181,2,noisy,5
182,1,noisy,1
182,0,noisy,2
182,3,noisy,3
182,4,noisy,4
182,2,noisy,5
183,3,noisy,1
183,4,noisy,2
183,0,noisy,3
183,2,noisy,4
183,1,noisy,5
184,3,noisy,1
184,0,noisy,2
184,1,noisy,3
184,4,noisy,4
184,2,noisy,5
185,3,noisy,1
185,0,noisy,2
185,1,noisy,3
185,4,noisy,4
185,2,noisy,5
186,1,noisy,1
186,0,noisy,2
186,3,noisy,3
186,4,noisy,4
186,2,noisy,5
187,3,noisy,1
187,0,noisy,2
187,4,noisy,3
187,2,noisy,4
187,1,noisy,5
188,3,noisy,1
188,1,noisy,2
188,0,noisy,3
188,4,noisy,4
188,2,noisy,5
189,3,noisy,1
189,0,noisy,2
189,4,noisy,3
189,2,noisy,4
189,1,noisy,5
190,3,noisy,1
190,0,noisy,2
190,1,noisy,3
190,4,noisy,4
190,2,noisy,5
191,2,noisy,1
191,0,noisy,2
191,4,noisy,3
191,1,noisy,4
191,3,noisy,5
192,0,noisy,1
192,4,noisy,2
192,2,noisy,3
192,3,noisy,4
192,1,noisy,5
193,3,noisy,1
193,0,noisy,2
193,4,noisy,3
193,2,noisy,4
193,1,noisy,5
194,3,noisy,1
194,0,noisy,2
194,4,noisy,3
194,1,noisy,4
194,2,noisy,5
195,0,noisy,1
195,3,noisy,2
195,4,noisy,3
195,1,noisy,4
195,2,noisy,5
196,3,noisy,1
196,4,noisy,2
196,0,noisy,3
196,2,noisy,4
196,1,noisy,5
197,3,noisy,1
197,4,noisy,2
197,0,noisy,3
197,2,noisy,4
197,1,noisy,5
198,0,noisy,1
198,1,noisy,2
198,2,noisy,3
198,4,noisy,4
198,3,noisy,5
199,3,noisy,1
199,0,noisy,2
199,4,noisy,3
199,2,noisy,4
199,1,noisy,5
200,3,noisy,1
200,4,noisy,2
200,0,noisy,3
200,2,noisy,4
200,1,noisy,5
201,3,noisy,1
201,4,noisy,2
201,0,noisy,3
201,2,noisy,4
201,1,noisy,5
202,4,noisy,1
202,0,noisy,2
202,3,noisy,3
202,2,noisy,4
202,1,noisy,5
203,1,noisy,1
203,3,noisy,2
203,0,noisy,3
203,4,noisy,4
203,2,noisy,5
204,3,noisy,1
204,0,noisy,2
204,4,noisy,3
204,1,noisy,4
204,2,noisy,5
205,0,noisy,1
205,1,noisy,2
205,4,noisy,3
205,3,noisy,4
205,2,noisy,5
206,0,noisy,1
206,2,noisy,2
206,4,noisy,3
206,1,noisy,4
206,3,noisy,5
207,2,noisy,1
207,0,noisy,2
207,4,noisy,3
207,1,noisy,4
207,3,noisy,5
208,1,noisy,1
208,0,noisy,2
208,4,noisy,3
208,3,noisy,4
208,2,noisy,5
209,3,noisy,1
209,0,noisy,2
209,4,noisy,3
209,2,noisy,4
209,1,noisy,5
210,0,noisy,1
210,2,noisy,2
210,4,noisy,3
210,3,noisy,4
210,1,noisy,5
211,1,noisy,1
211,0,noisy,2
211,2,noisy,3
211,4,noisy,4
211,3,noisy,5
212,3,noisy,1
212,1,noisy,2
212,0,noisy,3
212,4,noisy,4
212,2,noisy,5
213,3,noisy,1
213,0,noisy,2
213,4,noisy,3
213,1,noisy,4
213,2,noisy,5
214,3,noisy,1
214,0,noisy,2
214,4,noisy,3
214,1,noisy,4
214,2,noisy,5
215,1,noisy,1
215,0,noisy,2
215,2,noisy,3
215,4,noisy,4
215,3,noisy,5
216,3,noisy,1
216,0,noisy,2
216,4,noisy,3
216,1,noisy,4
216,2,noisy,5
217,4,noisy,1
217,2,noisy,2
217,0,noisy,3
217,1,noisy,4
217,3,noisy,5
218,1,noisy,1
218,0,noisy,2
218,2,noisy,3
218,4,noisy,4
218,3,noisy,5
219,2,noisy,1
219,0,noisy,2
219,4,noisy,3
219,1,noisy,4
219,3,noisy,5
220,2,noisy,1
220,0,noisy,2
220,4,noisy,3
220,1,noisy,4
220,3,noisy,5
221,3,noisy,1
221,0,noisy,2
221,4,noisy,3
221,2,noisy,4
221,1,noisy,5
222,1,noisy,1
222,0,noisy,2
222,2,noisy,3
222,4,noisy,4
222,3,noisy,5
223,0,noisy,1
223,2,noisy,2
223,4,noisy,3
223,1,noisy,4
223,3,noisy,5
224,0,noisy,1
224,1,noisy,2
224,3,noisy,3
224,2,noisy,4
224,4,noisy,5
225,3,noisy,1
225,0,noisy,2
225,1,noisy,3
225,4,noisy,4
225,2,noisy,5
226,2,noisy,1
226,0,noisy,2
226,1,noisy,3
226,4,noisy,4
226,3,noisy,5
227,0,noisy,1
227,4,noisy,2
227,2,noisy,3
227,1,noisy,4
227,3,noisy,5
228,2,noisy,1
228,4,noisy,2
228,0,noisy,3
228,1,noisy,4
228,3,noisy,5
229,3,noisy,1
229,0,noisy,2
229,4,noisy,3
229,1,noisy,4
229,2,noisy,5
230,1,noisy,1
230,0,noisy,2
230,2,noisy,3
230,4,noisy,4
230,3,noisy,5
231,0,noisy,1
231,1,noisy,2
231,2,noisy,3
231,4,noisy,4
231,3,noisy,5
232,4,noisy,1
232,3,noisy,2
232,0,noisy,3
232,2,noisy,4
232,1,noisy,5
233,2,noisy,1
233,4,noisy,2
233,0,noisy,3
233,1,noisy,4
233,3,noisy,5
234,3,noisy,1
234,0,noisy,2
234,4,noisy,3
234,1,noisy,4
234,2,noisy,5
235,2,noisy,1
235,0,noisy,2
235,4,noisy,3
235,1,noisy,4
235,3,noisy,5
236,3,noisy,1
236,4,noisy,2
236,0,noisy,3
236,2,noisy,4
236,1,noisy,5
237,3,noisy,1
237,4,noisy,2
237,0,noisy,3
237,2,noisy,4
237,1,noisy,5
238,4,noisy,1
238,0,noisy,2
238,3,noisy,3
238,2,noisy,4
238,1,noisy,5
239,3,noisy,1
239,0,noisy,2
239,4,noisy,3
239,2,noisy,4
239,1,noisy,5
240,3,noisy,1
240,0,noisy,2
240,4,noisy,3
240,1,noisy,4
240,2,noisy,5
241,3,noisy,1
241,4,noisy,2
241,0,noisy,3
241,2,noisy,4
241,1,noisy,5
242,1,noisy,1
242,0,noisy,2
242,2,noisy,3
242,4,noisy,4
242,3,noisy,5
243,3,noisy,1
243,4,noisy,2
243,0,noisy,3
243,2,noisy,4
243,1,noisy,5
244,0,noisy,1
244,2,noisy,2
244,4,noisy,3
244,1,noisy,4
244,3,noisy,5
245,4,noisy,1
245,0,noisy,2
245,2,noisy,3
245,1,noisy,4
245,3,noisy,5
246,0,noisy,1
246,1,noisy,2
246,4,noisy,3
246,3,noisy,4
246,2,noisy,5
247,3,noisy,1
247,0,noisy,2
247,4,noisy,3
247,2,noisy,4
247,1,noisy,5
248,4,noisy,1
248,3,noisy,2
248,0,noisy,3
248,2,noisy,4
248,1,noisy,5
249,3,noisy,1
249,0,noisy,2
249,1,noisy,3
249,4,noisy,4
249,2,noisy,5
250,0,noisy,1
250,4,noisy,2
250,2,noisy,3
250,3,noisy,4
250,1,noisy,5
251,1,noisy,1
251,0,noisy,2
251,2,noisy,3
251,4,noisy,4
251,3,noisy,5
252,0,noisy,1
252,4,noisy,2
252,2,noisy,3
252,3,noisy,4
252,1,noisy,5
253,1,noisy,1
253,0,noisy,2
253,2,noisy,3
253,4,noisy,4
253,3,noisy,5
254,3,noisy,1
254,0,noisy,2
254,1,noisy,3
254,4,noisy,4
254,2,noisy,5
255,3,noisy,1
255,0,noisy,2
255,4,noisy,3
255,1,noisy,4
255,2,noisy,5
256,3,noisy,1
256,0,noisy,2
256,4,noisy,3
256,2,noisy,4
256,1,noisy,5
257,1,noisy,1
257,3,noisy,2
257,0,noisy,3
257,4,noisy,4
257,2,noisy,5
258,4,noisy,1
258,2,noisy,2
258,0,noisy,3
258,1,noisy,4
258,3,noisy,5
259,0,noisy,1
259,4,noisy,2
259,2,noisy,3
259,1,noisy,4
259,3,noisy,5
260,3,noisy,1
260,0,noisy,2
260,4,noisy,3
260,2,noisy,4
260,1,noisy,5
261,1,noisy,1
261,0,noisy,2
261,4,noisy,3
261,2,noisy,4
261,3,noisy,5
262,3,noisy,1
262,0,noisy,2
262,1,noisy,3
262,4,noisy,4
262,2,noisy,5
263,3,noisy,1
263,4,noisy,2
263,0,noisy,3
263,2,noisy,4
263,1,noisy,5
264,3,noisy,1
264,0,noisy,2
264,1,noisy,3
264,4,noisy,4
264,2,noisy,5
265,0,noisy,1
265,3,noisy,2
265,2,noisy,3
265,4,noisy,4
265,1,noisy,5
266,3,noisy,1
266,4,noisy,2
266,0,noisy,3
266,2,noisy,4
266,1,noisy,5
267,3,noisy,1
267,0,noisy,2
267,1,noisy,3
267,4,noisy,4
267,2,noisy,5
268,4,noisy,1
268,0,noisy,2
268,2,noisy,3
268,1,noisy,4
268,3,noisy,5
269,2,noisy,1
269,4,noisy,2
269,0,noisy,3
269,1,noisy,4
269,3,noisy,5
270,1,noisy,1
270,0,noisy,2
270,3,noisy,3
270,2,noisy,4
270,4,noisy,5
271,4,noisy,1
271,2,noisy,2
271,0,noisy,3
271,3,noisy,4
271,1,noisy,5
272,4,noisy,1
272,2,noisy,2
272,0,noisy,3
272,3,noisy,4
272,1,noisy,5
273,2,noisy,1
273,0,noisy,2
273,4,noisy,3
273,3,noisy,4
273,1,noisy,5
274,2,noisy,1
274,0,noisy,2
274,4,noisy,3
274,1,noisy,4
274,3,noisy,5
275,3,noisy,1
275,4,noisy,2
275,0,noisy,3
275,2,noisy,4
275,1,noisy,5
276,4,noisy,1
276,2,noisy,2
276,0,noisy,3
276,3,noisy,4
276,1,noisy,5
277,3,noisy,1
277,4,noisy,2
277,0,noisy,3
277,2,noisy,4
277,1,noisy,5
278,3,noisy,1
278,0,noisy,2
278,4,noisy,3
278,2,noisy,4
278,1,noisy,5
279,4,noisy,1
279,0,noisy,2
279,2,noisy,3
279,3,noisy,4
279,1,noisy,5
280,0,noisy,1
280,2,noisy,2
280,4,noisy,3
280,3,noisy,4
280,1,noisy,5
281,3,noisy,1
281,1,noisy,2
281,0,noisy,3
281,4,noisy,4
281,2,noisy,5
282,3,noisy,1
282,0,noisy,2
282,4,noisy,3
282,2,noisy,4
282,1,noisy,5
283,1,noisy,1
283,3,noisy,2
283,0,noisy,3
283,4,noisy,4
283,2,noisy,5
284,0,noisy,1
284,1,noisy,2
284,2,noisy,3
284,4,noisy,4
284,3,noisy,5
285,3,noisy,1
285,4,noisy,2
285,0,noisy,3
285,2,noisy,4
285,1,noisy,5
286,3,noisy,1
286,4,noisy,2
286,0,noisy,3
286,2,noisy,4
286,1,noisy,5
287,3,noisy,1
287,4,noisy,2
287,0,noisy,3
287,2,noisy,4
287,1,noisy,5
288,4,noisy,1
288,2,noisy,2
288,0,noisy,3
288,1,noisy,4
288,3,noisy,5
289,1,noisy,1
289,3,noisy,2
289,0,noisy,3
289,4,noisy,4
289,2,noisy,5
290,1,noisy,1
290,3,noisy,2
290,0,noisy,3
290,4,noisy,4
290,2,noisy,5
291,3,noisy,1
291,4,noisy,2
291,0,noisy,3
291,2,noisy,4
291,1,noisy,5
292,4,noisy,1
292,3,noisy,2
292,0,noisy,3
292,2,noisy,4
292,1,noisy,5
293,3,noisy,1
293,4,noisy,2
293,0,noisy,3
293,2,noisy,4
293,1,noisy,5
294,3,noisy,1
294,4,noisy,2
294,0,noisy,3
294,2,noisy,4
294,1,noisy,5
295,1,noisy,1
295,0,noisy,2
295,2,noisy,3
295,4,noisy,4
295,3,noisy,5
296,3,noisy,1
296,4,noisy,2
296,0,noisy,3
296,2,noisy,4
296,1,noisy,5
297,3,noisy,1
297,0,noisy,2
297,4,noisy,3
297,2,noisy,4
297,1,noisy,5
298,2,noisy,1
298,4,noisy,2
298,0,noisy,3
298,1,noisy,4
298,3,noisy,5
299,2,noisy,1
299,4,noisy,2
299,1,noisy,3
299,0,noisy,4
299,3,noisy,5
300,3,noisy,1
300,0,noisy,2
300,4,noisy,3
300,1,noisy,4
300,2,noisy,5
301,1,noisy,1
301,3,noisy,2
301,0,noisy,3
301,4,noisy,4
301,2,noisy,5
302,1,noisy,1
302,0,noisy,2
302,4,noisy,3
302,2,noisy,4
302,3,noisy,5
303,3,noisy,1
303,0,noisy,2
303,4,noisy,3
303,2,noisy,4
303,1,noisy,5
304,2,noisy,1
304,0,noisy,2
304,4,noisy,3
304,1,noisy,4
304,3,noisy,5
305,1,noisy,1
305,0,noisy,2
305,2,noisy,3
305,4,noisy,4
305,3,noisy,5
306,1,noisy,1
306,0,noisy,2
306,2,noisy,3
306,4,noisy,4
306,3,noisy,5
307,3,noisy,1
307,0,noisy,2
307,4,noisy,3
307,1,noisy,4
307,2,noisy,5
308,3,noisy,1
308,4,noisy,2
308,0,noisy,3
308,2,noisy,4
308,1,noisy,5
309,3,noisy,1
309,4,noisy,2
309,0,noisy,3
309,2,noisy,4
309,1,noisy,5
310,2,noisy,1
310,4,noisy,2
310,0,noisy,3
310,3,noisy,4
310,1,noisy,5
311,2,noisy,1
311,0,noisy,2
311,4,noisy,3
311,1,noisy,4
311,3,noisy,5
312,1,noisy,1
312,0,noisy,2
312,4,noisy,3
312,2,noisy,4
312,3,noisy,5
313,3,noisy,1
313,4,noisy,2
313,0,noisy,3
313,2,noisy,4
313,1,noisy,5
314,0,noisy,1
314,1,noisy,2
314,2,noisy,3
314,4,noisy,4
314,3,noisy,5
315,3,noisy,1
315,0,noisy,2
315,4,noisy,3
315,2,noisy,4
315,1,noisy,5
316,4,noisy,1
316,0,noisy,2
316,2,noisy,3
316,1,noisy,4
316,3,noisy,5
317,1,noisy,1
317,0,noisy,2
317,2,noisy,3
317,4,noisy,4
317,3,noisy,5
318,0,noisy,1
318,1,noisy,2
318,2,noisy,3
318,4,noisy,4
318,3,noisy,5
319,3,noisy,1
319,0,noisy,2
319,1,noisy,3
319,4,noisy,4
319,2,noisy,5
320,3,noisy,1
320,0,noisy,2
320,4,noisy,3
320,2,noisy,4
320,1,noisy,5
321,0,noisy,1
321,1,noisy,2
321,2,noisy,3
321,4,noisy,4
321,3,noisy,5
322,1,noisy,1
322,0,noisy,2
322,4,noisy,3
322,2,noisy,4
322,3,noisy,5
323,1,noisy,1
323,0,noisy,2
323,2,noisy,3
323,4,noisy,4
323,3,noisy,5
324,3,noisy,1
324,0,noisy,2
324,4,noisy,3
324,1,noisy,4
324,2,noisy,5
325,0,noisy,1
325,2,noisy,2
325,1,noisy,3
325,4,noisy,4
325,3,noisy,5
326,3,noisy,1
326,0,noisy,2
326,4,noisy,3
326,1,noisy,4
326,2,noisy,5
327,3,noisy,1
327,0,noisy,2
327,4,noisy,3
327,1,noisy,4
327,2,noisy,5
328,1,noisy,1
328,0,noisy,2
328,2,noisy,3
328,4,noisy,4
328,3,noisy,5
329,1,noisy,1
329,0,noisy,2
329,2,noisy,3
329,4,noisy,4
329,3,noisy,5
330,2,noisy,1
330,0,noisy,2
330,4,noisy,3
330,1,noisy,4
330,3,noisy,5
331,1,noisy,1
331,0,noisy,2
331,4,noisy,3
331,2,noisy,4
331,3,noisy,5
332,1,noisy,1
332,0,noisy,2
332,2,noisy,3
332,4,noisy,4
332,3,noisy,5
333,3,noisy,1
333,0,noisy,2
333,4,noisy,3
333,1,noisy,4
333,2,noisy,5
334,1,noisy,1
334,0,noisy,2
334,2,noisy,3
334,4,noisy,4
334,3,noisy,5
335,0,noisy,1
335,4,noisy,2
335,2,noisy,3
335,3,noisy,4
335,1,noisy,5
336,3,noisy,1
336,4,noisy,2
336,0,noisy,3
336,2,noisy,4
336,1,noisy,5
337,1,noisy,1
337,0,noisy,2
337,4,noisy,3
337,2,noisy,4
337,3,noisy,5
338,3,noisy,1
338,4,noisy,2
338,0,noisy,3
338,2,noisy,4
338,1,noisy,5
339,1,noisy,1
339,0,noisy,2
339,3,noisy,3
339,4,noisy,4
339,2,noisy,5
340,1,noisy,1
340,0,noisy,2
340,2,noisy,3
340,4,noisy,4
340,3,noisy,5
341,4,noisy,1
341,2,noisy,2
341,0,noisy,3
341,3,noisy,4
341,1,noisy,5
342,0,noisy,1
342,2,noisy,2
342,4,noisy,3
342,3,noisy,4
342,1,noisy,5
343,3,noisy,1
343,1,noisy,2
343,0,noisy,3
343,4,noisy,4
343,2,noisy,5
344,3,noisy,1
344,0,noisy,2
344,4,noisy,3
344,1,noisy,4
344,2,noisy,5
345,2,noisy,1
345,4,noisy,2
345,0,noisy,3
345,1,noisy,4
345,3,noisy,5
346,3,noisy,1
346,4,noisy,2
346,0,noisy,3
346,2,noisy,4
346,1,noisy,5
347,0,noisy,1
347,3,noisy,2
347,1,noisy,3
347,4,noisy,4
347,2,noisy,5
348,2,noisy,1
348,0,noisy,2
348,4,noisy,3
348,1,noisy,4
348,3,noisy,5
349,3,noisy,1
349,0,noisy,2
349,4,noisy,3
349,1,noisy,4
349,2,noisy,5
350,1,noisy,1
350,0,noisy,2
350,2,noisy,3
350,4,noisy,4
350,3,noisy,5
351,3,noisy,1
351,4,noisy,2
351,0,noisy,3
351,2,noisy,4
351,1,noisy,5
352,3,noisy,1
352,0,noisy,2
352,4,noisy,3
352,1,noisy,4
352,2,noisy,5
353,2,noisy,1
353,0,noisy,2
353,4,noisy,3
353,1,noisy,4
353,3,noisy,5
354,1,noisy,1
354,0,noisy,2
354,4,noisy,3
354,2,noisy,4
354,3,noisy,5
355,0,noisy,1
355,1,noisy,2
355,2,noisy,3
355,4,noisy,4
355,3,noisy,5
356,3,noisy,1
356,0,noisy,2
356,4,noisy,3
356,1,noisy,4
356,2,noisy,5
357,3,noisy,1
357,0,noisy,2
357,4,noisy,3
357,2,noisy,4
357,1,noisy,5
358,4,noisy,1
358,0,noisy,2
358,2,noisy,3
358,1,noisy,4
358,3,noisy,5
359,0,noisy,1
359,1,noisy,2
359,3,noisy,3
359,4,noisy,4
359,2,noisy,5
360,3,noisy,1
360,4,noisy,2
360,0,noisy,3
360,2,noisy,4
360,1,noisy,5
361,3,noisy,1
361,1,noisy,2
361,0,noisy,3
361,4,noisy,4
361,2,noisy,5
362,1,noisy,1
362,0,noisy,2
362,2,noisy,3
362,4,noisy,4
362,3,noisy,5
363,2,noisy,1
363,0,noisy,2
363,4,noisy,3
363,3,noisy,4
363,1,noisy,5
364,4,noisy,1
364,2,noisy,2
364,0,noisy,3
364,1,noisy,4
364,3,noisy,5
365,4,noisy,1
365,3,noisy,2
365,2,noisy,3
365,0,noisy,4
365,1,noisy,5
366,0,noisy,1
366,2,noisy,2
366,4,noisy,3
366,1,noisy,4
366,3,noisy,5
367,3,noisy,1
367,4,noisy,2
367,0,noisy,3
367,2,noisy,4
367,1,noisy,5
368,0,noisy,1
368,3,noisy,2
368,1,noisy,3
368,4,noisy,4
368,2,noisy,5
369,0,noisy,1
369,1,noisy,2
369,2,noisy,3
369,4,noisy,4
369,3,noisy,5
370,3,noisy,1
370,0,noisy,2
370,4,noisy,3
370,1,noisy,4
370,2,noisy,5
371,1,noisy,1
371,0,noisy,2
371,4,noisy,3
371,3,noisy,4
371,2,noisy,5
372,3,noisy,1
372,0,noisy,2
372,4,noisy,3
372,1,noisy,4
372,2,noisy,5
373,0,noisy,1
373,4,noisy,2
373,2,noisy,3
373,1,noisy,4
373,3,noisy,5
374,3,noisy,1
374,4,noisy,2
374,0,noisy,3
374,2,noisy,4
374,1,noisy,5
375,1,noisy,1
375,0,noisy,2
375,3,noisy,3
375,4,noisy,4
375,2,noisy,5
376,3,noisy,1
376,4,noisy,2
376,0,noisy,3
376,2,noisy,4
376,1,noisy,5
377,3,noisy,1
377,0,noisy,2
377,4,noisy,3
377,1,noisy,4
377,2,noisy,5
378,1,noisy,1
378,0,noisy,2
378,2,noisy,3
378,4,noisy,4
378,3,noisy,5
379,0,noisy,1
379,2,noisy,2
379,1,noisy,3
379,4,noisy,4
379,3,noisy,5
380,1,noisy,1
380,0,noisy,2
380,4,noisy,3
380,3,noisy,4
380,2,noisy,5
381,3,noisy,1
381,4,noisy,2
381,0,noisy,3
381,2,noisy,4
381,1,noisy,5
382,2,noisy,1
382,0,noisy,2
382,4,noisy,3
382,1,noisy,4
382,3,noisy,5
383,4,noisy,1
383,0,noisy,2
383,2,noisy,3
383,1,noisy,4
383,3,noisy,5
384,3,noisy,1
384,0,noisy,2
384,4,noisy,3
384,2,noisy,4
384,1,noisy,5
385,3,noisy,1
385,0,noisy,2
385,4,noisy,3
385,2,noisy,4
385,1,noisy,5
386,2,noisy,1
386,0,noisy,2
386,1,noisy,3
386,4,noisy,4
386,3,noisy,5
387,1,noisy,1
387,0,noisy,2
387,2,noisy,3
387,4,noisy,4
387,3,noisy,5
388,1,noisy,1
388,2,noisy,2
388,0,noisy,3
388,4,noisy,4
388,3,noisy,5
389,3,noisy,1
389,0,noisy,2
389,4,noisy,3
389,1,noisy,4
389,2,noisy,5
390,4,noisy,1
390,0,noisy,2
390,2,noisy,3
390,3,noisy,4
390,1,noisy,5
391,1,noisy,1
391,0,noisy,2
391,4,noisy,3
391,2,noisy,4
391,3,noisy,5
392,3,noisy,1
392,0,noisy,2
392,4,noisy,3
392,2,noisy,4
392,1,noisy,5
393,3,noisy,1
393,0,noisy,2
393,4,noisy,3
393,2,noisy,4
393,1,noisy,5
394,0,noisy,1
394,4,noisy,2
394,2,noisy,3
394,1,noisy,4
394,3,noisy,5
395,3,noisy,1
395,0,noisy,2
395,4,noisy,3
395,2,noisy,4
395,1,noisy,5
396,3,noisy,1
396,0,noisy,2
396,4,noisy,3
396,2,noisy,4
396,1,noisy,5
397,3,noisy,1
397,4,noisy,2
397,0,noisy,3
397,1,noisy,4
